"0.01"	"1"	"0.2"	"2.6454161340290625"	"0.4510185102821621"	"0.2535471121393677"	"0.2207769686528716"
"0.012"	"1"	"0.2"	"2.749469665473314"	"0.3262066322980497"	"0.2108034227904536"	"0.201153090659601"
"0.014"	"1"	"0.2"	"2.8053121074592386"	"0.2382265085336429"	"0.1742503020824652"	"0.1826905424171856"
"0.016"	"1"	"0.2"	"2.8367994665236096"	"0.1749682508828538"	"0.1447279424277294"	"0.1662816783342448"
"0.018"	"1"	"0.2"	"2.8554292992863957"	"0.1284441861978482"	"0.1212946772357396"	"0.1519937370873972"
"0.02"	"1"	"0.2"	"2.8669541581148277"	"0.0934617396385184"	"0.102714917457287"	"0.1396224852788093"
"0.022"	"1"	"0.2"	"2.8743790369979725"	"0.0666155216069765"	"0.0878960876384847"	"0.1289001001151775"
"0.024"	"1"	"0.2"	"2.879342712583086"	"0.0456314900856952"	"0.0759720280587018"	"0.1195693664907677"
"0.026"	"1"	"0.2"	"2.8827756930302155"	"0.0289590250140851"	"0.066282292324464"	"0.111406253427218"
"0.028"	"1"	"0.2"	"2.8852261615242263"	"0.015518276289205"	"0.0583294945674394"	"0.1042231551611058"
"0.03"	"1"	"0.2"	"2.8870279970406423"	"0.0045419364657603"	"0.0517392660904216"	"0.0978654835707483"
"0.032"	"1"	"0.2"	"2.888390737251423"	"-0.0045255615326766"	"0.0462283967689881"	"0.0922065312106661"
"0.034"	"1"	"0.2"	"2.889449476881618"	"-0.0120935058275779"	"0.0415809619544383"	"0.0871424223143343"
"0.036"	"1"	"0.2"	"2.890293455913351"	"-0.018468251648033"	"0.0376308456515318"	"0.0825877341296222"
"0.038"	"1"	"0.2"	"2.8909829311319455"	"-0.0238824696094057"	"0.0342490383252219"	"0.0784718924931472"
"0.04"	"1"	"0.2"	"2.891559405886539"	"-0.0285152386039422"	"0.0313343982525431"	"0.0747362747170554"
"0.042"	"1"	"0.2"	"2.8920519877412327"	"-0.0325060829044985"	"0.0288068992564902"	"0.0713319053268261"
"0.044"	"1"	"0.2"	"2.8924814298273454"	"-0.035964935291017"	"0.0266026607984168"	"0.0682176296918021"
"0.046"	"1"	"0.2"	"2.892862753462271"	"-0.0389793101360971"	"0.0246702600413951"	"0.0653586657735824"
"0.048"	"1"	"0.2"	"2.8932069826908773"	"-0.0416195423788368"	"0.0229679714883041"	"0.0627254525712498"
"0.05"	"1"	"0.2"	"2.89352231093929"	"-0.0439426515307276"	"0.0214616921758884"	"0.0602927302869386"
"0.05"	"1"	"0.2"	"2.8935227576525584"	"-0.0439515715056904"	"0.0214560483855081"	"0.0602930157853827"